time_points	0	3	6	9	12	15	18	21	24	27	30	33	36	39	42	45	48	51	54	57	60
PF3D7_0112800	43.8313	12.0055	4.33248	1.92046	1.57165	0.756652	1.9299	2.06748	4.81561	3.88039	3.68037	7.33296	6.28869	7.13117	9.62388	4.37842	2.54717	1.77171	2.35893	2.91198	3.95224
PF3D7_0112900	1.34126	1.12347	0.761015	0.454885	0.110262	0.765194	0.619256	0.65257	1.60145	1.68743	12.5668	33.0715	109.665	48.2615	3.24453	0.983741	1.11882	0.694726	1.00664	0.780095	1.50751
PF3D7_0113000	213.064	400.053	877.291	912.685	610.495	259.709	144.137	58.2036	27.2928	9.16891	6.60849	7.41193	10.6072	20.304	387.925	724.351	555.788	275.468	129.774	84.5705	32.6552
PF3D7_0113100	0.592637	0.616137	0.34482	0.548813	0.578809	0.601314	0.984922	1.04045	0.640787	0.469704	0.570047	0.514315	0.805718	1.16341	2.02844	0.387058	0.417736	0.579586	0.904374	0.958349	0.643447
PF3D7_0113200	13.3045	23.06	75.815	186.335	253.357	172.063	97.6244	55.3552	49.8756	32.3661	23.9088	29.9694	18.5751	14.0712	23.5884	97.7086	182.788	178.62	106.883	75.8318	48.2432
PF3D7_0113300	461.329	237.672	103.138	41.0159	16.6106	8.21705	6.32153	6.18715	4.13611	2.43946	3.24915	12.4589	25.0145	56.5309	146.165	87.3893	28.7335	10.1326	8.37716	7.22753	5.16538
PF3D7_0113400	2.48626	3.10512	3.58011	2.06307	1.29112	1.86528	1.37574	1.30686	0.714361	0.983131	0.964208	2.03091	1.74965	4.37659	3.35142	2.83701	2.90991	3.12597	1.38757	0.925246	0.804069
PF3D7_0113600	12.2492	5.76795	2.4279	1.01333	0.508492	0.163304	0.137178	0.108169	0.126273	0.149346	0.393727	0.517782	1.31265	13.3713	4.92597	2.71858	1.02947	0.398177	0.191656	0.198986	0.172802
PF3D7_0113700	462.228	371.148	286.601	173.527	85.6349	37.4961	19.5064	11.568	8.28286	7.01957	8.54855	20.7853	139.046	327.033	256.622	232.023	144.372	50.8717	22.5919	15.0028	9.05651
PF3D7_0113800	1.90863	1.82494	1.21574	0.9844	0.73653	0.591709	0.367018	0.251636	0.359165	1.07113	1.29493	0.970032	0.995232	2.52564	3.19584	1.94887	1.38645	0.761869	0.532648	0.506361	0.491862
PF3D7_0113900	2366.43	1228.18	629.444	277.577	82.8252	20.3484	12.4382	16.5184	42.1717	37.4522	31.8804	51.8359	104.636	268.494	679.292	510.647	183.997	41.7872	12.4778	18.8097	27.8787
PF3D7_0114000	1.56261	1.90032	0.748241	0.624022	0.491612	0.191547	0.170483	0.0943995	0.172603	0.207589	0.2774	0.628764	1.16201	2.67859	3.08731	1.16657	1.17285	0.555921	0.250809	0.307144	0.303933
PF3D7_0114100	0.7161	2.40178	39.3037	191.981	277.067	213.833	74.8871	20.9507	5.07484	2.62818	2.74444	2.46955	3.51396	3.42167	11.0405	108.472	278.748	299.496	140.645	59.2651	18.6222
PF3D7_0114200	0.331493	0.347851	0.196781	0.439425	0.958281	2.02094	1.29635	0.594423	0.259272	0	0.0660182	0.159709	0.759203	0.247398	0.830141	0.425542	1.18799	1.74306	2.31693	1.30499	0.579868
PF3D7_0114300	0.643711	0.540287	0.218423	2.38528	4.25163	8.27736	5.50536	2.51005	0.943996	0.337599	0.366405	0.796774	0	1.00664	1.32437	1.41659	3.65382	7.96807	8.89545	6.9111	2.78634
PF3D7_0114400	0	0.0495909	0.140088	0.659901	0.170872	0.261757	0.0637146	0.0562575	0.0794546	0	0.046995	0	0	0.293734	0.44341	0.404258	0.500628	0.37384	0.0837869	0.0951842	0.0275927
PF3D7_0114500	0	6.86456	162.177	245.49	104.72	23.9004	2.48029	1.05855	1.10018	0.758828	1.66104	0.48088	1.61187	2.05142	26.8877	146.102	175.212	66.3483	8.22656	1.49128	0.705712
PF3D7_0114600	0	0.394236	0.669463	2.99099	1.30291	1.45796	0.354673	0.0900016	0.125751	0	0	0.0904244	0.287103	0.373958	1.05888	0.723585	1.28493	0.93708	0.623746	0.113894	0
PF3D7_0114700	0.634492	0.456482	0.0717617	0.267149	0.157162	0	0	0	0	0.0665533	0	0.0872738	0	0.180402	2.1567	0.387861	0.295219	0.33326	0	0.0366205	0
PF3D7_0114800	2.91997	4.62288	15.9643	26.9041	13.5522	4.24596	0.874231	0.392778	0	0	0.129614	0.155118	0	1.13046	8.5426	18.1857	19.178	9.27897	1.08255	0.724969	0.0752285
PF3D7_0114900	0	0.134409	0.127256	0	0.092396	0.0711369	0.0864202	0	0	0	0	0	0.492387	0	0.301577	0	0.10417	0	0	0	0
PF3D7_0115000	0.162371	0.272984	0.226816	0.212393	0.20283	0.0830277	0.0943879	0.0295338	0.0282102	0.0183501	0.0793873	0.133301	0.227692	0.347839	1.11678	0.406182	0.212179	0.192385	0.064758	0.0401213	0.0351433
PF3D7_0115050	0	16.7231	0	13.4271	0	149.572	290.654	148.789	154.697	62.5201	16.6953	115.403	64.911	21.2235	0	0	49.6269	323.473	199.331	231.684	219.592
PF3D7_0115100	0.102672	0.258475	0.325282	0.363422	0.0593089	0.136587	0.0553701	0.295499	0.869275	0.678432	0.736664	0.789933	0.313974	0.715269	0.385813	0.175736	0.267397	0.107671	0.389799	0.539767	0.526046
PF3D7_0115150	0.343619	0.431925	0.272791	0.101832	0.890537	0.228675	0	0	0	0	0.137323	0	0.527974	0	0.86179	0.441074	0.223118	0.17845	0.163901	0.419108	0.159244
PF3D7_0115200	0	0.129448	0.0610054	0.227007	0.133749	0.0341797	0	0	0.0344851	0	0	0	0	0.15342	0.482593	0.197928	0.100488	0.365129	0.0730289	0	0
PF3D7_0115300	0.0862618	0.289641	0.0682836	0.457497	0.299194	0.114743	0.139584	0	0.0385337	0	0.0687263	0.083092	0	0.17168	1.35021	0.516766	0.168601	0.226682	0	0.104517	0.120685
PF3D7_0115400	0.0991626	0.249656	1.57062	16.61	31.567	25.8113	7.7545	2.85239	0.884213	0.436836	0.395216	0.190798	0.60633	0.098686	0.621001	5.60105	17.8221	28.7677	13.9729	4.53017	1.20119
PF3D7_0115500	2.03071	1.33232	1.25485	0.522741	0.293772	0.112532	0.0342369	0	0	0	0.0505159	0.061264	0.193515	0.441977	1.90636	0.814638	0.537954	0.133843	0.0300265	0	0.0296452
PF3D7_0115600	0.0743742	0.312229	3.5898	27.4581	56.6957	18.1028	6.05826	1.24308	0.832075	0.819213	0.414601	0.502071	0.453952	0.518032	0.884559	11.457	31.0743	40.721	12.01	2.73087	0.763741
PF3D7_0115700	16.8508	15.6452	5.97003	2.05114	0.74989	0.245552	0.304961	0.251699	0.647983	0.917815	1.11345	1.25459	0.891159	1.43719	8.94646	5.70888	1.12165	0.427121	0.250893	0.305332	0.463694
PF3D7_0200100	84.5257	72.2384	29.3248	11.1672	3.84754	1.07599	0.594318	0.514155	0.949858	2.37455	2.43383	2.51961	3.217	4.80169	37.7245	27.5674	6.81537	1.52913	0.658767	0.69725	0.761165
PF3D7_0200200	0.347631	0.510661	0.41278	1.53648	3.4664	0.231206	0.187504	0.041584	0.0388185	0.127626	0	0.167418	0	0.259449	2.50303	1.33878	1.41549	0.959105	0.0823887	0.0351016	0.0810552
PF3D7_0200300	1.80415	1.5674	0.984099	0.622227	0.360016	0.248217	0.201386	0.0889549	0.055783	0.0913733	0.099041	0.180201	0.189694	0.680876	1.05122	0.585657	0.567974	0.196853	0.0883003	0.0501563	0.0581304
PF3D7_0200400	0.489538	0.246502	0.0775338	1.2703	2.94156	4.12439	2.27053	0.422359	0.130978	0.071885	0	0	0.299301	0.194872	0.981004	0.586532	1.02014	4.05838	3.52996	1.38525	0.364955
PF3D7_0200500	0.229749	0.192893	0.0606017	0.496101	0.664346	0.237678	0.123935	0	0	0.281178	0.0609929	0.221516	0	0.685832	0.862927	0.327702	0.499133	0.725491	0.0725441	0.0927188	0.0714812
PF3D7_0200600	0.07534	0.0632555	0.178846	0.931651	0.653598	0.13361	0.0406415	0	0.0674206	0.0553231	0	0.072649	0.229939	0.674694	0.801739	0.257906	0.638371	0.555209	0.0713598	0	0
PF3D7_0200700	0.352918	0.148118	0.209538	1.19599	2.44794	1.01714	0.0951766	0.168901	0	0	0	0.169942	0.269528	1.05359	1.49155	0.604061	1.60938	1.5298	0.543725	0.0712782	0.0822797
PF3D7_0200800	0	0.173631	0.0545275	0.0405696	0.119624	0.0916718	0	0	0	0.0506148	0	0.0665052	0.630795	0.754384	0.258845	0.0589869	0.134807	0.0726289	0.0326262	0.0833973	0
PF3D7_0200900	0.100306	0.084176	0.238318	0.473317	0.463582	0.222394	0.10819	0	0.0894251	0	0	0.192975	0	1.79684	0.43972	0.429213	0.391886	0.526122	0.428338	0.162223	0.0467283
PF3D7_0201000	0	0.0794896	0.224982	0.279218	0.328376	0.0419963	0.0510808	0.0453736	0	0.0695394	0.075482	0.0911556	0	1.31954	1.6013	0.486328	0.246739	0.248586	0	0.0382768	0
PF3D7_0201100	0	0	0	0	1.09856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0201200	0.321171	0.202222	0.317727	1.08782	0.742838	0.0355995	0.043311	0	0.071799	0	0	0.0773873	0	0.23969	0.85452	0.618437	0.680205	0.380115	0.0380397	0.0324128	0
PF3D7_0201300	0.194992	0.327291	0.154414	0.402477	0.394323	0.345857	0.105163	0.0467286	0	0.0715832	0.0777099	0	0	0	0.427383	0.166877	0.571427	0.460431	0.323752	0.118233	0.0908582
PF3D7_0201400	0	0	4.33908	8.36136	5.21714	2.30586	0.279316	0.638698	0.452975	0	0	0.246133	0	0.775426	0.651839	4.44301	8.73561	3.2014	1.12042	0.318497	0.718049
PF3D7_0201500	16.0066	62.5528	312.364	347.912	166.346	90.9111	72.6549	70.5918	60.4053	51.6472	53.5588	44.299	55.8645	55.2072	85.9032	301.901	306.905	133.751	77.2061	73.4854	62.5488
PF3D7_0201600	173.318	271.377	430.638	382.98	193.618	86.9213	53.5863	25.9296	11.5851	5.83014	4.10861	2.94998	19.4571	50.9793	228.512	391.958	273.145	121.147	57.4912	36.5025	17.464
PF3D7_0201700	1360.22	818.908	283.413	83.4462	22.3463	3.97581	1.69899	1.13576	1.00439	1.65747	20.2862	44.3151	261.833	665.627	517.699	276.106	51.3357	9.10945	2.89214	2.32952	1.57894
PF3D7_0201800	1119.67	1011.1	834.812	652.836	442.963	136.497	65.6363	27.9772	14.2168	10.494	10.3326	18.5381	106.558	589.534	700.398	747.854	467.504	199.233	73.4575	44.7477	18.9215
PF3D7_0201900	175.682	580.593	871.481	695.684	295.017	147.648	98.7545	57.115	37.4079	24.049	13.4891	9.68611	10.9276	31.3163	298.543	654.785	475.548	214.017	85.5763	63.4044	40.5917
PF3D7_0202000	27666.9	27793.4	20928.7	13873	7334.89	2498.25	1266.33	735.159	465.994	279.003	164.216	200.147	672.25	2023.73	15825	16694.4	9634.27	3517.94	1371.98	881.403	502.268
PF3D7_0202100	937.938	350.603	100.716	48.7431	26.356	19.2213	14.8041	10.1769	10.0818	15.6592	214.236	563.616	3432.21	1699.02	277.332	102.841	35.1717	21.4982	14.3346	15.4483	11.4552
PF3D7_0202200	1255.72	623.515	234.563	82.8776	29.5707	7.70569	3.5913	1.94701	2.2715	3.13218	44.9627	88.5498	893.27	1747.42	595.316	262.342	72.4871	14.2918	4.88916	3.57711	2.42303
PF3D7_0202300	12.0659	7.68924	9.37722	38.9793	76.2212	63.3369	30.5286	8.47695	2.37336	1.27759	1.66567	2.22863	20.2422	42.2632	6.61366	13.1062	28.6898	42.9885	33.1235	17.7535	5.23648
PF3D7_0202400	7.87982	50.556	252.679	442.858	472.308	111.78	46.7283	29.9086	22.4474	14.1218	10.6397	7.79916	6.96083	10.3	57.2238	174.644	104.002	72.3252	36.1033	23.9027	18.1458
PF3D7_0202500	9993.89	7328.08	4569.13	2396.66	923.192	171.852	41.6846	18.0036	12.6681	66.1622	917.191	1781.93	25322.6	15769.6	4510.64	3771.8	1536.68	449.561	72.5713	36.2479	29.6843
PF3D7_0202600	9.47634	12.7918	18.264	20.5156	20.9546	19.4089	19.4387	18.513	19.8143	15.9306	13.9475	11.8233	7.25793	5.33029	11.9667	15.5035	15.8089	15.5131	15.7007	16.6114	16.1973
PF3D7_0202700	0.788296	1.73824	3.54445	7.9933	12.9231	14.2395	17.7585	19.5914	14.7177	12.4835	12.0339	6.14427	4.35254	5.34268	2.06538	3.87911	9.0006	12.0002	16.5802	16.7055	16.8195
PF3D7_0202800	0	0	0.680648	0.257158	0.24384	1.32902	5.9407	16.3994	23.4446	25.399	21.9647	15.5886	14.6267	4.24418	0.535962	0.365059	0	0.647345	9.46661	10.8962	11.7114
PF3D7_0202900	0.421889	0.619521	0.0835463	0.124468	0.42643	1.49669	6.88229	17.108	17.5232	27.4122	22.705	9.02518	5.48422	3.04412	0.264236	0.541586	0.13733	2.43239	7.91015	11.7748	12.5246
PF3D7_0203000	2.5367	1.57125	0.81455	0.633402	1.34454	5.23362	10.6398	14.814	18.1542	23.3954	67.9062	144.391	106.277	50.6781	5.24404	1.90084	1.95087	3.92618	7.78583	11.9008	15.9602
PF3D7_0203100	1.8715	1.81536	1.23504	1.26037	1.07443	1.65874	2.38314	1.56064	0.789388	3.50399	29.8647	56.7527	36.2384	18.5089	3.72043	1.69198	1.38599	1.54521	1.49249	1.52956	1.52608
PF3D7_0203200	57.3278	42.5717	34.2766	25.1791	20.5486	15.2664	11.781	8.73457	9.37671	7.86269	9.10649	8.56265	9.96348	9.75937	31.2843	31.82	22.6041	13.5077	11.0457	9.87837	8.97523
PF3D7_0203300	9.54631	11.6757	13.2456	13.4807	15.1446	22.2877	23.3027	25.0499	27.8797	24.624	16.2963	19.1984	10.5645	10.9542	12.6284	12.3682	18.9699	19.7992	22.2617	25.9589	27.1121
PF3D7_0203400	7.48985	4.11895	0.662457	3.55764	17.8583	76.0769	189.32	304.201	409.707	350.751	181.082	140.672	52.1108	54.3688	8.32649	11.3735	30.5878	73.4122	157.421	248.18	319.025
PF3D7_0203500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0203600	0.653682	0.274599	0.129157	0.0720063	0.0946601	1.34008	5.86443	10.5575	12.8815	11.7326	7.4412	5.33641	4.47778	3.41401	0.945666	0.314676	0.453295	0.929301	4.63152	7.8425	9.82668
PF3D7_0203700	51.4005	34.2086	25.3595	20.3687	19.3847	13.1909	10.6011	4.19223	2.43302	0.732951	1.73789	3.43296	11.2221	28.7978	26.1561	22.5817	17.9391	12.2374	5.99113	4.80287	3.03087
PF3D7_0203800	0.146561	0.246231	0.424836	0.488182	0.848641	1.45093	5.82574	12.4544	7.76918	7.49881	4.9362	3.02277	1.19055	1.45808	0.427934	0.752566	0.828746	2.40063	6.39594	8.36083	9.07032
PF3D7_0203900	1.22853	0.95562	1.61851	6.7652	20.3428	26.9662	34.7666	41.6808	27.4454	18.5136	10.0986	5.28049	3.18719	4.11923	1.3949	2.95945	12.025	22.0569	31.1106	34.8219	29.2452
PF3D7_0204000	0.286101	0.293838	0.6279	1.39983	1.9342	5.45271	5.66147	4.35785	4.1092	2.42831	1.99672	1.29295	1.25734	1.23326	0.854996	0.571308	2.32452	3.87267	5.29688	6.00834	6.17759
PF3D7_0204100	2.67688	1.4973	1.56243	2.24119	2.71868	5.54371	8.46186	10.9663	33.7838	100.158	113.382	96.5103	54.3926	26.3343	2.9697	2.93268	2.94702	4.46588	6.23402	10.0819	27.1622
PF3D7_0204200	185.63	184.251	187.97	183.559	161.233	112.156	82.4984	74.7095	93.583	89.8217	213.019	612.907	1286.16	521.991	163.146	187.464	171.913	116.232	87.5169	78.0831	74.9867
PF3D7_0204300	125.916	101.489	85.8	73.1536	63.1812	50.8075	46.5286	43.628	31.3812	19.3204	14.9921	11.677	12.5764	17.2126	74.8432	76.0286	57.1234	44.8534	43.0133	42.5231	32.328
PF3D7_0204400	41.3016	48.4326	32.0256	49.3385	47.298	25.4822	27.5842	34.3067	19.6553	13.752	8.40976	6.13955	6.87636	6.01095	21.7475	26.3442	26.3949	25.9053	26.3175	25.9048	24.5415
PF3D7_0204500	122.89	108.668	79.6212	71.8065	65.8523	51.8337	47.7038	48.5758	32.8712	21.8802	19.3501	11.8578	12.147	17.4873	72.0614	66.3923	50.6672	46.9159	46.3405	41.3948	34.7521
PF3D7_0204600	2.85679	5.88095	10.8561	18.6919	21.7475	20.3403	19.3859	16.3018	9.41435	6.66034	4.82057	10.7971	10.1953	11.5104	5.82566	11.2499	14.9683	18.0331	18.3163	15.6788	11.5259
PF3D7_0204700	643.749	525.069	469.066	484.353	518.062	361.376	297.977	266.53	231.747	274.821	392.92	467.183	619.727	691.651	383.374	424.907	464.15	404.093	304.96	271.25	235.522
PF3D7_0204800	0.864369	0.614179	0.262981	1.36954	4.53944	16.4187	19.3701	22.5472	17.6358	11.0837	6.3521	4.49193	4.25879	4.10167	1.87266	0.853538	4.68202	10.1275	16.489	18.2051	16.3032
PF3D7_0204900	1.21278	1.83266	1.27979	2.14325	7.57345	21.2219	26.342	29.4509	35.2068	21.7883	12.1078	11.5325	9.38069	9.574	1.61973	1.86824	7.74498	16.5426	23.3286	27.9726	29.3845
PF3D7_0205000	1.42074	1.37017	0.832087	0.402197	0.578811	2.30925	6.33141	8.83981	3.78005	2.58919	2.9309	1.72901	2.40503	4.60686	2.63403	1.57613	1.13279	2.30642	5.37347	6.61298	5.60915
PF3D7_0205100	1.49128	0.672355	0.40239	0.384522	0.379312	1.20914	3.6117	5.40419	2.73394	2.03035	1.67761	2.39411	2.43542	4.55903	1.95672	1.02722	0.973469	1.32845	4.25938	5.17984	3.20095
PF3D7_0205200	0	0.150623	0.142753	0.106611	0	0.23929	0.96856	1.74602	1.66343	1.18746	1.72476	0.8581	1.10549	0.536927	0.11273	0.153837	0	0.186524	1.28693	1.3895	1.33227
PF3D7_0205300	0.126807	0.0710235	0.133633	0.0496702	0.0734474	0.206096	0.387759	0.481998	0.285116	0.279403	0.437068	0.408912	0.386101	0.798947	0.528874	0.18087	0.165514	0.26826	0.579071	0.646463	0.395551
PF3D7_0205400	83.5386	54.1695	43.856	35.1049	28.238	30.7557	30.6897	33.7614	16.1455	10.8366	6.39323	5.86133	7.98118	16.3389	40.661	39.5146	35.08	29.5703	32.5072	29.2795	24.6065
PF3D7_0205500	260.048	213.968	165.596	138.186	118.353	96.5831	82.3834	81.7985	74.9942	43.1875	31.6843	21.5452	20.7833	35.041	136.658	140.995	137.33	102.334	80.3299	79.5489	71.5776
PF3D7_0205600	5.14774	2.74599	3.09976	6.60058	13.1341	19.2138	22.9506	24.5112	28.8317	27.8761	20.5364	14.9419	15.921	7.84409	3.16926	2.79712	9.1459	15.193	20.1857	22.9685	25.3888
PF3D7_0205700	237.594	165.277	118.676	85.505	62.1868	20.6059	13.9486	17.479	24.2767	25.9068	20.1492	24.8987	21.6886	39.9152	111.455	105.309	56.5732	23.6676	13.3054	15.0282	17.4164
PF3D7_0205800	2.13571	2.13328	4.08389	13.1151	14.6304	16.7077	15.5372	40.3511	92.1299	98.4604	61.7758	61.9548	27.9238	13.157	3.21577	8.39636	7.95406	12.0838	17.2868	31.107	66.5596
PF3D7_0205900	73.8776	79.225	89.3509	109.548	131.293	109.018	113.475	143.555	187.621	244.44	219.452	182.489	104.017	61.0334	58.5549	78.6	104.295	105.505	104.058	120.576	152.734
PF3D7_0206000	62.3482	50.5633	37.9905	28.8375	23.8958	20.484	19.6666	17.1797	12.5958	10.2234	15.5894	23.9991	75.3446	28.9123	33.2787	30.1259	22.6623	18.7387	16.7552	16.39	12.9896
PF3D7_0206100	92.9402	80.1996	64.4791	62.5298	52.6717	51.8506	45.366	46.2311	28.9789	19.2792	21.3637	23.2396	60.9279	26.3954	56.9547	52.0442	45.7763	47.2294	44.25	38.2786	31.7696
PF3D7_0206200	16.1227	15.7363	5.48841	5.12123	3.88575	5.16382	5.73283	6.26983	9.04627	28.4051	218.191	840.135	1252.62	503.764	57.3166	16.2704	11.3412	7.43796	6.4078	6.0597	8.39136
PF3D7_0206300	155.935	185.637	162.503	93.9156	48.9897	48.2823	50.6536	35.3898	17.3394	10.4628	7.96459	8.0954	14.451	56.3932	88.4919	107.926	80.5936	51.3003	42.9586	37.496	23.6521
PF3D7_0206500	145.07	97.0745	77.144	80.8752	72.8949	44.5116	31.6855	36.525	36.7684	31.3788	29.1764	41.9703	127.254	185.197	79.8925	73.7245	67.0182	44.2689	32.306	31.9201	29.9907
PF3D7_0206600	85.5719	62.1063	71.7571	83.8782	61.7809	33.8192	27.2899	24.1016	7.40967	5.78919	9.04974	15.1587	17.5778	17.3157	62.8095	64.4423	48.9091	33.4989	32.8881	25.0947	9.21237
PF3D7_0206700	118.209	76.3192	64.6355	69.8958	67.1577	48.0991	41.7132	32.5263	17.4721	11.4314	6.62834	7.60132	16.8076	29.8877	49.8181	56.579	52.674	45.8016	39.1995	32.7737	23.516
PF3D7_0206800	103.341	36.2761	11.5691	6.8158	4.83612	3.6643	2.07518	29.9117	571.108	3039.69	6603.24	13423.1	6929.98	2907.52	149.744	56.571	37.2015	17.245	7.25739	58.272	418.324
PF3D7_0206900	11.2068	9.84006	4.55649	6.24512	11.5197	22.7835	28.8977	34.6144	25.7227	35.0248	273.189	879.069	860.973	392.816	53.6048	12.7925	14.7028	19.2055	24.6725	30.7378	26.3071
PF3D7_0207000	16.0728	7.50213	2.24207	3.07379	6.46995	17.6188	45.593	107.138	294.09	636.938	1029.36	1565.69	794.63	381.338	22.7594	10.0743	11.7866	19.6155	46.5548	86.9958	171.101
PF3D7_0207100	4.67449	2.99934	1.35407	1.27331	2.37407	9.86155	14.0792	19.8346	22.7479	29.4615	113.928	339.758	292.357	135.231	14.7788	4.56854	4.06604	7.42494	12.3409	16.7445	20.0252
PF3D7_0207200	0.994798	0.624082	0.19783	1.18541	2.8561	11.0402	9.49866	10.2576	6.84134	7.66496	37.8591	61.5792	31.4872	19.0611	1.5605	1.06377	2.89723	8.44186	9.056	11.0755	7.91303
PF3D7_0207300	0.151672	0.223013	0.0898944	0.0890886	0.0219666	0.0168069	0.0204624	0.0360073	0.528934	0.389898	0.723717	2.16516	2.07749	1.54653	0.664156	0.162252	0.198002	0.0401328	0.0895332	0.0610231	0.408194
PF3D7_0207400	3.11527	1.81933	0.688208	0.495844	0.504973	0.620152	5.5855	61.0986	280.591	264.428	147.996	132.222	93.3808	41.8337	3.64908	2.89199	2.31019	1.42743	13.4159	55.8631	137.775
PF3D7_0207500	5.27194	2.3064	1.12185	0.819349	0.600041	0.341412	5.88569	98.7796	387.647	506.104	296.582	211.181	102.701	49.6142	5.91668	5.12979	3.12859	1.36583	17.0006	77.4276	187.673
PF3D7_0207600	43.917	18.5382	8.77103	6.19442	3.96314	2.00172	10.4508	346.517	3375.12	5212.22	3086.39	2708.54	1292.65	576.509	38.4059	46.7668	30.0005	8.5861	48.4434	417.185	1466.93
PF3D7_0207700	7.07852	2.87634	1.63853	1.09567	0.691333	0.482655	2.57491	72.892	500.859	757.89	384.599	304.525	153.294	76.7036	5.77302	7.14512	4.48708	1.41575	11.6954	77.1243	241.505
PF3D7_0207800	8.01323	5.46872	1.65686	0.6471	0.451981	0.572062	3.12025	34.4128	183.634	274.584	146.254	165.305	80.8848	36.6714	5.73491	4.60251	2.33542	1.29701	8.34882	34.2011	94.9264
PF3D7_0207900	0.581274	0.582487	0.459105	0.223008	0.0907244	0.208077	0.627467	5.30519	15.6502	21.2336	13.7888	7.41122	4.28239	3.91386	2.05528	0.937512	0.394248	0.379446	1.67673	4.65366	9.82683
PF3D7_0208000	1.60215	0.778431	0.474577	0.661117	0.37728	0.321756	0.702579	6.31064	40.6547	117.058	109.881	55.9646	30.6796	15.4386	2.52067	1.75675	1.16074	0.637075	1.54718	7.17401	20.9938
PF3D7_0208100	2.291	1.77856	0.96831	0.798185	2.6417	11.8671	25.8313	47.673	71.2207	64.9314	37.305	23.6249	11.3428	8.44454	2.49428	1.61465	3.64523	9.36834	22.5577	38.044	48.8231
PF3D7_0208200	209.036	146.758	125.166	125.642	116.681	93.0901	75.9976	48.7497	31.3003	16.086	12.7014	16.3825	24.6625	44.4012	116.689	110.115	115.172	94.9223	75.4586	60.7575	41.5713
PF3D7_0208300	39.6851	31.9091	25.79	18.9892	15.2428	12.7444	11.3641	7.82574	4.22885	2.3188	2.35925	2.94561	3.65773	6.46555	24.2875	24.9654	18.7014	13.5603	10.8065	9.5068	6.38492
PF3D7_0208400	29.2381	31.2852	27.8185	23.0757	18.5303	15.6091	18.4838	28.7252	35.2014	55.7831	50.6149	31.846	19.7765	13.5068	25.3164	24.9709	18.2143	15.6005	18.7625	23.8723	29.3
PF3D7_0208500	2.62534	0.27391	0	2.55454	10.7115	39.3552	67.6272	97.9179	97.7054	85.0133	71.8996	63.4004	30.5286	18.2798	1.44164	1.68369	11.6396	29.2794	58.514	78.5923	84.6705
PF3D7_0208600	2.04595	0.949692	2.04343	10.5423	24.3117	38.3068	40.4671	54.2542	75.1171	51.9963	33.4179	27.6262	16.407	9.26687	4.61554	4.42341	14.5404	27.035	41.2399	51.0565	55.1726
PF3D7_0208700	77.0858	101.898	121.119	142.53	141.421	137.839	127.796	97.4396	71.1362	39.8816	23.1906	20.0618	19.7486	27.417	87.7205	128.736	126.558	123.033	123.536	107.717	76.7011
PF3D7_0208800	60.6299	49.2214	43.4802	33.4033	23.8165	26.3409	26.0584	28.3812	23.9973	18.8563	13.3402	11.9129	10.5854	10.7233	39.8127	35.4582	32.5966	23.2018	26.6156	27.8916	30.5393
PF3D7_0208900	1.96795	1.50254	1.24592	0.613094	0.380505	0.581409	0.641492	0.404454	0.408166	0.202532	0.347416	0.664325	0.779735	0.709174	1.27799	0.821747	0.981559	0.459706	0.542085	0.557206	0.387961
PF3D7_0209000	1.25564	1.14465	0.752377	0.669527	0.618702	0.583257	0.530819	0.393189	0.208586	0.316729	0.5588	1.20417	1.60818	3.88194	2.44972	1.68307	1.77954	1.21417	0.794762	0.64668	0.553567
PF3D7_0209100	64.8776	48.2982	32.1223	19.5995	12.8944	11.1262	13.7712	20.2361	23.7508	24.3129	15.9519	12.624	13.6191	19.4637	30.4326	23.3642	16.5084	12.1201	14.2358	16.461	17.2506
PF3D7_0209200	98.2811	87.7006	78.4853	66.5751	48.8912	36.5099	30.5591	36.9748	36.935	23.0137	15.1238	13.6135	11.2649	15.211	61.2123	73.2264	49.4464	40.4267	34.9646	33.9489	33.0247
PF3D7_0209300	25.0804	21.7084	30.6271	51.5387	59.8818	67.2202	58.8566	72.4804	55.9746	47.1584	30.9371	16.074	11.921	12.1489	19.9184	30.5316	39.5969	52.0196	60.7378	63.7791	57.7737
PF3D7_0209400	68.646	54.2424	38.0945	26.589	20.3022	35.0515	44.1622	51.1001	45.2109	31.9914	17.1198	11.8186	12.3762	11.8754	34.0491	29.7628	29.3185	35.3154	42.9636	48.6452	49.3723
PF3D7_0209500	0.902726	1.47191	1.72142	0.624448	0.584096	0.0941575	0.114607	0.0505462	0.548315	2.3399	7.69023	21.4502	52.1024	19.283	8.14063	2.27223	1.69739	0.644934	0.30127	0.128341	0.322735
PF3D7_0209600	4.00934	2.3991	1.80704	0.95888	0.581089	0.511831	1.18784	8.20427	35.5518	100.34	89.2583	65.2249	37.1654	21.9124	2.39833	2.10721	1.15278	0.681923	2.25082	7.95898	23.4041
PF3D7_0209700	148.729	113.425	95.1599	70.0143	47.9865	27.2249	22.5192	20.9422	20.6078	20.581	34.3416	51.1961	65.598	85.5237	86.1842	81.1026	53.5866	30.9949	23.6824	20.1957	17.7875
