Phatr1_15441	1798	5638	409	94	141	880	1546	6169
Phatr2_38627	9696	17453	3210	335	206	2576	5551	17660
Phatr2_51811	49165	130945	28623	3210	1531	20101	38058	119125
Phatr2_45844	2786	750	482	754	994	1037	1327	964
Phatr2_42556	4527	974	781	1425	1473	1486	1700	1284
Phatr2_8270	82539	25991	18984	40613	35268	47263	52036	33489
Phatr2_46453	12413	3306	2619	4948	5192	5822	7079	3947
Phatr2_32758	3959	1096	1035	1714	1997	2036	2510	1422
Phatr2_49514	399	121	97	108	105	153	190	112
Phatr2_43120	6066	2090	1494	2253	2716	3154	3942	2469
Phatr2_16603	22836	7266	5541	9060	11630	13102	15355	10233
Phatr2_46236	4847	1769	1254	1392	1755	2556	3017	2022
Phatr2_47047	2151	843	582	756	873	1238	1358	868
Phatr2_42302	2779	754	400	600	676	924	1479	981
Phatr2_44055	10526	2250	1396	2798	3139	3567	5066	3144
Phatr2_31939	7361	2856	1705	3335	3318	4087	5644	3309
Phatr2_43326	6289	2308	1348	3042	3156	3555	4967	3085
Phatr2_16633	35312	8579	6808	11142	12598	17221	23000	12628
Phatr2_49908	14150	4746	3216	5647	5920	7563	9878	5756
Phatr2_9355	10365	3176	2668	4359	5113	6168	7748	3890
Phatr2_47661	8436	3796	2934	5737	5102	4530	5932	3563
Phatr2_42690	964	484	348	601	605	528	652	382
Phatr2_3131	1142	356	294	520	504	443	667	404
Phatr2_48637	11809	4765	4178	5650	6066	5948	7580	4416
Phatr2_14403	248	103	95	124	135	134	183	108
Phatr2_44645	5405	1889	2017	3236	3182	3373	4437	2219
Phatr2_45037	24483	11774	9821	15896	16827	18134	21015	10684
Phatr2_46320	33516	14540	12023	22489	24753	24989	31488	19836
Phatr2_46782	5706	2352	2396	4056	4171	4010	5008	2870
Phatr2_10251	1085	408	362	860	770	684	930	492
Phatr2_36161	1320	503	389	919	860	791	975	537
Phatr2_37596	7461	1971	2394	3915	3857	4201	4813	2683
Phatr2_13235	646	185	228	349	380	346	439	229
Phatr2_32688	2481	788	817	1215	1484	1419	1666	940
Phatr2_42498	22034	8289	10714	12669	13090	14183	15696	8123
Phatr2_49210	4242	1448	1929	2577	2894	2620	3169	1481
Phatr2_48473	768	256	328	419	444	382	485	243
Phatr2_23598	16946	2814	3011	3462	2832	3059	4478	1768
Phatr1_46603	5208	1448	1186	1778	2206	2417	2495	1049
Phatr2_44555	14663	3079	4157	7902	6781	6820	8082	3626
Phatr2_42464	5342	1227	1185	2529	2451	2132	2668	1260
Phatr2_15863	4368	1076	1190	2108	2325	2084	2169	879
Phatr2_49518	5000	1136	1301	2766	2566	2190	2443	1282
Phatr2_4974	4741	1120	953	2392	2547	2244	2739	1511
Phatr2_48338	12781	3463	2712	6392	7572	7668	7927	4162
Phatr2_46371	754	179	164	353	398	363	401	267
Phatr2_43703	12525	3296	2155	7647	6570	5747	7090	4385
Phatr2_47056	4541	1525	997	2875	2785	2754	3143	2010
Phatr2_12779	5992	2101	1705	5116	5208	4405	4780	2917
Phatr2_3351	1234	394	386	945	923	806	907	447
Phatr2_35595	871	271	253	608	710	534	629	316
Phatr2_47293	1802	608	644	1350	1609	1406	1546	758
Phatr2_16615	2063	757	633	1742	1952	1669	1775	901
Phatr1_46596	12595	3916	3367	8562	10995	9522	10690	6578
Phatr2_48686	11676	4107	3401	7994	9366	9152	9543	5590
Phatr2_16859	6582	2343	1816	4372	4875	4827	4966	2878
Phatr2_50848	8057	2371	2223	5180	5930	5578	5962	2994
Phatr2_17772	21153	6100	5806	12078	14424	13675	14919	8128
Phatr2_46132	6669	1586	1308	3821	5025	4393	4466	2511
Phatr2_7349	11409	3016	2536	8922	8055	8007	7959	4030
Phatr2_31617	6203	2004	3055	7054	6101	4420	4796	1940
Phatr2_49441	10192	3063	4816	9172	8125	7057	7161	3364
Phatr2_50332	7706	2028	2623	5809	5737	4392	4411	2514
Phatr2_20740	4015	1100	1456	2727	2948	2416	2427	1302
Phatr2_22666	4817	1567	1643	4263	4955	3620	3262	1731
Phatr2_43387	2996	1140	1072	2555	3024	2228	2237	1244
Phatr2_47259	6599	1773	2909	6686	6329	5338	4737	2486
Phatr2_35267	11482	3314	4270	12332	11293	8511	8858	4696
Phatr2_48049	14930	3510	4305	11296	8450	10328	9276	3959
Phatr2_47264	16962	5447	4400	10838	11204	10784	10196	4824
Phatr2_49098	34284	7212	5654	14744	16323	16437	17630	8071
Phatr2_23629	208258	57293	57310	135190	142709	155152	140433	65661
Phatr2_36899	3294	1073	956	2520	2504	2670	2465	1424
Phatr2_42289	18044	6478	6151	12464	17628	15570	14215	8680
Phatr2_48391	3367	816	1231	2349	2688	2215	2197	1018
Phatr2_13890	3975	994	1262	2049	2924	2544	2447	1345
Phatr2_16281	30700	9079	10856	19766	24209	22985	22064	10965
Phatr2_39526	21493	6671	7833	18096	23406	19758	18559	9565
Phatr2_47027	24217	6687	6511	17224	17590	15367	15820	8449
Phatr1_26861	11549	3334	3487	8400	9625	8689	8524	4543
Phatr2_21922	4136	1490	1270	3299	3577	3568	4480	2642
Phatr2_33523	6345	2371	2536	5304	5520	5607	7385	3422
Phatr2_17029	77188	34286	33909	76610	74053	71819	87119	46160
Phatr2_47116	6836	2400	2820	5820	6430	6290	7476	3834
Phatr2_45564	5363	1898	2316	4381	4958	4987	5910	2868
Phatr2_16592	11876	3355	3325	8808	9381	9608	11497	4907
Phatr2_43016	37020	10147	11482	25266	28299	31547	34773	15434
Phatr2_43865	6654	2110	2170	4915	5923	5832	6834	3326
Phatr2_34050	8681	2152	2495	7702	6552	7378	8268	3310
Phatr2_43713	5059	1533	1631	5112	4911	4198	5234	2390
Phatr2_13428	7830	2213	2829	6353	6917	6830	7847	3169
Phatr2_43870	2123	685	923	2284	2211	1994	2395	1053
Phatr2_46041	24249	6327	5908	12072	14523	16223	18002	9320
Phatr2_11088	25510	8216	7233	13888	17866	19377	22220	11145
Phatr2_44876	37313	13496	8966	21160	21431	31116	29657	15272
Phatr2_12989	10802	4523	2813	5248	8174	9339	9194	3615
Phatr2_46436	33763	12700	10988	21555	27960	26769	28679	12188
Phatr2_38064	2077	754	790	1434	2053	1678	1960	824
Phatr2_35746	2671	1247	1183	2438	2771	2644	2912	1348
Phatr2_17523	8569	2532	3231	6838	7546	6879	7559	3234
Phatr2_31975	12358	3858	4325	10304	10678	10182	11020	5096
Phatr2_47280	8036	2728	3822	6440	7445	7286	7809	3781
Phatr2_40901	11182	4407	4866	10842	11560	11049	11980	6508
Phatr2_48430	10184	3832	3993	7723	8108	7794	8610	4919
Phatr2_46461	19588	6904	7541	12038	13350	14723	16108	10280
Phatr2_31658	3674	1154	1669	2642	2788	2918	3174	1928
Phatr2_522	13267	5485	4874	9114	11640	11388	12248	6952
Phatr2_32846	7866	3369	3028	6402	6946	7550	8156	4614
Phatr2_41745	17922	8373	7351	14623	16265	17351	20723	13259
Phatr2_55067	2362	964	782	1846	1967	1937	2357	1462
Phatr2_11126	5331	2568	2173	3898	4833	4717	5600	3513
Phatr2_30019	1801	509	1025	1446	1593	1475	1517	533
Phatr2_15229	1772	685	1229	1681	1794	1658	1696	602
Phatr2_49108	3906	1030	2177	3391	3077	2553	3050	1338
Phatr2_23865	4206	1429	2467	4885	3607	3173	3608	1300
Phatr2_5424	3518	1079	1808	3491	3156	2844	3069	1135
Phatr2_11652	6568	1935	3079	6455	4674	5326	5582	2308
Phatr2_45001	8444	2497	4465	8225	6671	7453	7790	3525
Phatr2_49719	10408	2660	4012	8652	7223	6886	8839	3698
Phatr2_42626	9177	2614	3647	10204	8119	7184	8742	4231
Phatr2_34363	7083	1527	1509	3683	3960	3830	4530	2053
Phatr2_34358	7684	1692	1643	4117	4444	4285	4996	2333
Phatr2_41002	1477	406	402	804	952	782	989	436
Phatr2_14161	1333	337	418	836	937	827	1039	394
Phatr2_14138	7285	1807	2329	4913	5175	4715	5477	2287
Phatr2_21682	2623	748	1010	1516	1919	1778	2192	1104
Phatr2_40209	4854	1249	1397	2896	2804	3170	3915	1458
Phatr2_2097	17744	4966	6271	13012	13320	12995	16318	7003
Phatr2_45441	5036	979	1220	2912	2774	2706	3086	1254
Phatr2_32646	3338	671	1022	2245	2146	1951	2123	722
Phatr2_19438	1804	369	535	1012	1114	941	1068	425
Phatr2_13534	3262	718	1113	2277	2034	1848	2152	835
Phatr2_35363	12086	3211	3531	10363	10563	7324	9211	2898
Phatr2_43501	6318	1205	1765	4148	4305	3273	4150	1616
Phatr2_40070	9896	1883	2667	5627	6021	6070	7195	2738
Phatr2_47014	5685	1230	1839	4312	4513	3900	4436	1283
Phatr2_44687	5208	1324	1912	4013	4341	3714	4578	1676
Phatr2_47290	4658	692	958	7796	8598	5540	4655	1263
Phatr2_15019	7349	1678	1669	7468	9208	7334	6794	1836
Phatr2_43579	2439	503	571	2630	2781	2341	2310	830
Phatr2_16766	865	183	159	765	779	558	582	217
Phatr2_47947	9704	1599	2141	6453	7344	4952	5659	1769
Phatr2_46837	2594	473	460	1687	1829	1583	1674	533
Phatr2_35048	3322	561	743	2551	2477	2169	2289	754
Phatr2_14068	2840	362	379	2006	2302	1766	1664	384
Phatr2_43822	5238	652	1194	4742	4611	2608	2903	662
Phatr2_51630	5126	1151	923	4846	4461	3732	3892	1981
Phatr2_42495	7013	1450	1350	4322	5410	4490	4203	2068
Phatr2_44446	15618	3309	2875	10057	12602	11848	10966	4919
Phatr2_47371	6676	1544	1030	4261	5586	4554	4433	2226
Phatr2_44242	11791	2406	1802	7844	8307	7273	7358	3547
Phatr2_32036	6664	902	916	3828	3522	2458	2538	1152
Phatr2_49433	6282	912	852	3377	3321	2351	2477	1132
Phatr2_25133	13540	2348	1845	6659	6716	5874	6117	2867
Phatr2_15862	5193	1020	798	2906	2889	2281	2437	1276
Phatr2_14032	3008	520	456	1574	1620	1295	1378	705
Phatr2_48320	5534	1041	1190	4806	4486	2858	2907	1104
Phatr2_36743	17267	3564	3541	15499	14279	11630	10592	4458
Phatr2_54038	5938	1090	1201	4423	4500	3533	3382	1326
Phatr2_22658	10159	2052	3059	7846	8882	6727	6538	2495
Phatr2_44643	6181	1458	1693	5103	4809	4151	4175	1758
Phatr2_52094	7423	1540	1190	5620	6236	4504	4333	1968
Phatr2_18579	20453	4280	3294	15427	16431	12899	11839	6844
Phatr2_50630	14183	1987	1699	8592	9100	7459	7245	2728
Phatr2_47358	12063	1711	1770	6453	8268	7061	5634	2047
Phatr2_46394	6185	1510	424	6100	7394	6148	5521	2637
Phatr1_34922	2152	496	298	3122	3810	2361	2248	1093
Phatr2_48920	39738	8003	4473	24240	26201	22608	23073	14090
Phatr2_27166	14975	4110	2122	8951	11596	8923	8928	5881
Phatr2_47067	22509	6637	3305	16180	18091	16318	15716	11785
Phatr2_31465	6359	1946	1186	6040	8092	6586	6976	3282
Phatr2_43677	4537	1559	1064	5017	5484	4591	4793	3235
Phatr2_15639	2256	914	267	1972	2495	1862	2338	1604
Phatr2_37583	1690	436	221	1029	1165	1023	1248	822
Phatr2_16074	23334	7852	8059	18517	25109	23733	23775	10196
Phatr2_41628	9352	3297	3060	8768	14295	12122	10955	4334
Phatr2_33639	8394	3030	2839	8088	13461	11379	11043	4192
Phatr2_45715	22122	5980	7150	28036	29984	25643	21622	11665
Phatr1_36166	698	230	286	993	1161	787	769	362
Phatr1_36179	6456	2382	2646	8935	10852	8065	7438	3592
Phatr2_47133	768	328	571	1146	1199	920	999	487
Phatr2_43683	21864	8128	9644	28543	30506	28453	27851	13896
Phatr2_47890	12470	5093	7101	16762	21070	17200	16078	7766
Phatr2_32202	13167	6312	4786	18107	27555	20832	14388	10632
Phatr2_47610	1369	783	655	2393	2780	1993	1811	1205
Phatr2_34741	1168	879	537	4148	5617	2578	2449	1049
Phatr2_46577	1582	726	629	3566	4509	3123	2619	1379
Phatr2_48383	10970	1327	596	886	1063	4057	2509	814
Phatr2_47181	18746	2134	344	2346	3142	2726	2658	1855
Phatr2_30365	26750	3925	1841	6021	4795	6637	8740	5960
Phatr2_15354	26969	3107	1370	7279	6946	7604	9121	6662
Phatr2_2182	6942	649	302	2632	2726	1839	1823	827
Phatr2_19552	22422	3236	1641	14385	14639	10532	10003	5268
Phatr2_45727	10790	1335	551	5109	4968	3654	3484	1730
Phatr2_47526	8514	1371	622	4226	3778	2941	3686	2423
Phatr2_13281	6773	814	522	2896	2615	2072	2264	1279
Phatr2_43574	9907	1424	641	3636	3538	2630	3421	1548
Phatr1_52387	16756	1826	950	5138	6820	5489	5706	2720
Phatr2_17974	3744	454	220	1086	1308	1057	1191	603
Phatr2_33896	6016	1288	645	2628	2494	1791	2243	1008
Phatr2_28984	2673	486	285	1109	953	712	920	542
Phatr2_16688	3407	568	220	958	1209	972	1071	684
Phatr2_42831	17516	2621	1563	5873	6115	5444	5925	3838
Phatr2_49881	9654	1619	1126	4246	4300	3976	3682	2248
Phatr2_46012	38990	6318	3653	15354	15165	17226	16896	10361
Phatr2_54710	11985	1713	1269	4390	4797	4117	4668	2520
Phatr2_44096	2113	342	133	3142	5803	4810	5176	1567
Phatr2_48308	6860	816	424	7763	10034	7309	8078	2372
Phatr2_39714	5967	1571	1017	6062	8750	7207	8722	3295
Phatr2_43135	17363	2063	1620	11968	13943	10878	12586	3157
Phatr2_16814	12517	1664	1290	7769	8548	6573	7741	1887
Phatr2_41234	8472	867	647	5589	5065	3908	4933	1130
Phatr2_26035	3565	390	313	1670	1802	1436	1826	438
Phatr2_46093	3569	472	233	2434	2919	2038	2033	802
Phatr2_8842	6171	845	379	3663	3388	2822	3406	1294
Phatr2_10310	3672	484	349	2258	2290	1914	2159	742
Phatr2_42926	2224	372	241	1302	1630	1207	1457	539
Phatr2_42570	9016	1274	845	3081	3358	3396	3773	1761
Phatr2_35966	7044	1063	482	2688	3506	3117	3364	1543
Phatr2_4025	21093	3598	1791	7962	10412	9437	10624	5207
Phatr2_43055	13104	1665	789	4829	5306	4830	5858	2493
Phatr2_10544	5702	646	317	1889	1666	1770	2069	673
Phatr2_13820	6232	767	418	2572	2540	1982	2547	838
Phatr2_25666	26819	2519	1102	12546	13904	10158	9970	2948
Phatr2_21557	8144	758	264	3513	3722	2879	3349	1001
Phatr2_13076	165469	6562	2859	25523	42358	46805	50064	15875
Phatr2_40435	115450	12442	6243	37493	52118	67148	72100	31455
Phatr2_44970	7826	982	298	3254	4436	3234	3977	1632
Phatr2_24408	13660	3686	4699	15062	12814	13174	16248	5391
Phatr2_45976	4754	1014	1303	4030	4927	4148	4439	1257
Phatr1_47549	1276	280	375	1023	1146	1045	1225	382
Phatr2_51303	23353	5484	5982	17532	22244	21525	22604	7496
Phatr2_50326	6607	1163	1009	3460	4582	4030	4596	1714
Phatr2_44794	6340	1233	1150	3626	4616	4273	4666	1761
Phatr2_50103	6295	1078	1213	3679	4860	4231	4725	1409
Phatr2_46994	6380	1095	945	3889	4323	3590	4163	1434
Phatr2_23286	14550	2813	2886	10887	12091	9711	11430	3720
Phatr2_47446	8131	1307	1253	4177	4409	4172	4705	1773
Phatr2_5128	9257	1948	2136	5789	6597	6670	6548	2732
Phatr2_45855	4701	1001	870	3490	3675	2631	3318	1271
Phatr2_49783	2086	594	465	1554	2165	1606	1862	704
Phatr2_19647	9260	1577	1964	5113	5346	4564	5799	1622
Phatr2_9893	3704	698	826	2297	2523	2111	2528	743
Phatr2_48417	3864	611	746	2241	2604	2369	2935	780
Phatr2_34984	3437	663	586	1727	2072	1782	2436	649
Phatr2_50527	10420	2158	2378	7349	6580	6023	7912	2477
Phatr2_20589	2494	644	585	1719	1954	1599	2081	732
Phatr2_47420	21226	3449	3042	17166	17550	15856	19085	5519
Phatr2_30960	7687	1123	1387	5739	4822	4489	6250	1605
Phatr2_47198	4493	788	920	3190	3644	3295	3864	991
Phatr2_14450	17209	2648	2161	5274	6217	6851	8803	2846
Phatr2_50246	4583	788	837	1764	2286	2378	3049	937
Phatr2_15757	8061	1605	1174	4740	4844	4737	6904	2153
Phatr2_46848	5872	1058	1221	3374	3844	4101	5491	1566
Phatr2_42844	11159	2363	2415	7234	7137	7555	9627	3321
Phatr2_47514	23724	4116	2108	9635	11176	10787	16252	6319
Phatr2_3578	4290	782	440	2054	2401	1845	2381	990
Phatr2_48486	2289	406	266	1258	1255	1078	1429	660
Phatr2_40650	3696	792	494	1368	1960	1945	2208	1118
Phatr2_36383	7217	1419	1045	3189	3152	3272	4143	1878
Phatr2_44047	4383	795	557	1656	1894	1806	2345	1095
Phatr2_45888	4766	822	539	1665	2039	2096	2508	1239
Phatr2_34799	8016	2111	1305	3202	3631	4383	5631	2827
Phatr2_46452	9742	2588	1926	4794	5186	5426	7196	3592
Phatr2_45520	11371	2461	1741	5147	6472	6638	8248	3430
Phatr2_9235	6898	1703	1105	3451	4840	5166	5849	2793
Phatr2_21538	5324	716	478	2628	2351	1790	2245	701
Phatr2_22868	6781	878	760	2559	2864	2785	3214	984
Phatr2_30965	1952	304	242	918	992	926	1159	383
Phatr2_9989	8885	1242	1024	5520	4944	4115	4666	1651
Phatr2_25394	8957	1268	1014	4438	4913	3948	4516	1516
Phatr2_9929	12919	2016	1634	6590	6748	5764	6685	2190
Phatr2_48919	7588	1082	1115	4036	4232	3613	3689	1265
Phatr2_10782	14296	2141	2044	7443	7701	6770	7565	2282
Phatr2_14145	7510	1330	990	2202	2263	2158	2918	1315
Phatr2_47726	4261	836	841	1473	1516	1680	2340	1157
Phatr2_44042	1830	232	290	588	679	595	784	340
Phatr2_43348	25631	3784	4457	7590	10243	11462	11848	3799
Phatr2_8777	4908	654	550	2174	1989	1730	2093	972
Phatr2_50135	16975	3010	2220	7515	6891	5913	7662	4206
Phatr2_12312	1234	203	144	454	606	442	567	218
Phatr2_51007	9298	1265	1372	3736	4040	3654	4371	1598
Phatr2_31725	6411	1111	1023	2836	2981	2627	2885	1182
Phatr2_43128	122	157	199	174	171	178	218	102
Phatr2_42561	223	302	435	346	390	390	500	324
Phatr2_42567	14494	15970	21377	20741	22075	23292	27786	14225
Phatr2_34060	8550	9787	12382	13186	14598	14732	17031	10363
Phatr2_16955	5157	3710	7040	6335	5326	6380	7987	3348
Phatr2_47365	7559	5499	8997	11953	12053	10972	12370	6859
Phatr2_46628	143	117	242	281	231	226	272	127
Phatr2_48416	882	735	1344	1349	1218	1109	1460	754
Phatr2_1946	1362	1188	1851	2332	2618	2841	2621	1245
Phatr2_35516	16304	14861	21550	29047	30124	31330	32042	16072
Phatr2_47839	13498	11485	14144	19369	24238	26718	26131	13458
Phatr2_50132	9869	8176	9897	15121	18612	15999	17104	8213
Phatr2_44203	2103	1560	2078	2592	3326	3279	3309	1745
Phatr2_13633	4448	4026	4492	7091	6855	7493	8031	5119
Phatr2_47877	4110	4005	4237	6838	6181	7802	7362	4636
Phatr2_47297	12924	10988	16913	18373	18817	21788	21731	11931
Phatr2_52750	41521	41888	56044	51507	63572	70862	70098	40830
Phatr2_47968	21310	19927	24235	29308	31304	32394	34688	20215
Phatr2_32327	12760	10800	14262	14442	14780	17384	18646	11383
Phatr2_14294	1882	1697	3376	6516	6251	4664	4963	2792
Phatr2_45743	1249	820	1250	2413	2395	2049	2490	1241
Phatr1_36165	10377	8888	10165	19330	21811	20133	22750	11382
Phatr2_42671	1340	1328	3181	3866	3352	2374	3260	1002
Phatr2_49534	4791	5098	10599	12296	10991	8602	9611	3739
Phatr2_47826	4529	3373	9900	7576	7027	6840	7090	2792
Phatr2_8663	2688	2808	4665	7676	7273	6399	6264	1705
Phatr2_36381	596	597	1242	1202	1538	1598	1296	362
Phatr2_28056	2825	1988	6540	8725	7114	6726	6722	2157
Phatr2_47422	1636	763	1862	3215	3487	2988	2860	791
Phatr2_36848	4121	2569	6264	7775	7421	7595	7276	1933
Phatr2_45995	18769	14256	11670	20728	28624	28054	29008	13014
Phatr2_12583	58760	44692	32954	67626	81740	92853	79992	39126
Phatr2_54319	46318	35338	47624	52856	78972	90906	84677	35190
Phatr2_13897	359	311	304	373	414	660	592	236
Phatr2_14646	9352	6577	8694	7721	11934	20173	14472	8037
Phatr2_7959	506	291	666	769	936	1412	1100	502
Phatr2_47823	5345	3581	7714	6146	8018	12097	12017	5155
Phatr2_36649	356	190	360	487	464	575	535	238
Phatr2_32038	3388	1906	3950	4881	5256	4877	4798	2098
Phatr2_15960	1841	1008	1976	2232	2648	2455	2469	1197
Phatr2_50235	4121	2454	4352	5413	6323	5823	5876	2293
Phatr2_16861	2259	1771	2861	3389	3642	3821	3535	1544
Phatr2_38066	1402	796	2490	2452	2826	3150	2561	1172
Phatr2_47167	3482	2992	6344	7254	9336	8746	6864	3428
Phatr2_49832	16687	13249	26506	35080	37194	36244	30704	14441
Phatr2_49388	3168	1928	3145	5473	6981	5893	5101	1887
Phatr2_45288	13496	8179	12634	19014	22515	23334	20694	8066
Phatr2_42373	1569	891	1097	2850	3663	2783	2412	1128
Phatr2_35118	3486	2318	2393	4404	6977	6504	5058	2452
Phatr2_54973	32101	15253	18438	48116	54346	55112	55423	19495
Phatr2_48427	5552	2963	3591	7049	8189	8161	9113	3479
Phatr2_3140	2958	1303	1907	4932	6187	5160	4909	1454
Phatr2_43627	10142	3649	6795	14688	17226	16014	16526	6909
Phatr2_26336	6378	2080	4007	6681	8077	7434	7911	2944
Phatr2_49659	11688	10024	12699	23026	27935	22106	28018	7476
Phatr2_15031	2352	804	1948	2161	2992	2868	2836	752
Phatr2_46242	3765	1594	3201	5842	6009	5292	6414	1946
Phatr2_44170	2870	1666	2912	4952	5530	4422	5153	1380
Phatr2_44863	2274	1649	2213	2955	3929	3804	4790	2443
Phatr2_46500	535	509	704	642	822	934	1173	486
Phatr2_28191	2063	1862	2388	2610	3296	3714	4264	1967
Phatr2_48159	1978	1285	1835	2010	2158	2569	3189	1465
Phatr2_45057	10706	6006	8808	10157	11387	12968	14858	5714
Phatr2_17172	8850	4979	10337	10880	11689	12907	16508	5029
Phatr2_41116	289	98	210	208	271	396	422	98
Phatr2_48720	1087	602	867	1070	1264	1390	1658	505
Phatr2_49030	13634	7772	8698	12623	14240	15244	18694	6735
Phatr1_47556	1259	631	659	1235	1907	2032	1975	1200
Phatr2_44072	4890	2144	2274	5023	5937	6414	6736	3815
Phatr2_30514	27416	9466	11120	22698	28438	31358	30506	19417
Phatr2_40662	3672	1382	1469	2050	3616	3867	4048	2194
Phatr2_44206	2007	761	1202	1603	2110	2360	2417	1298
Phatr2_48756	879	430	612	1180	1718	1367	1557	775
Phatr2_13538	7430	3249	3229	8772	11011	9997	12235	5679
Phatr2_47170	3079	1258	1476	4363	4457	4134	5002	2477
Phatr2_38628	4167	1496	1446	4140	4478	4715	6274	2542
Phatr2_46896	1568	869	859	2055	2622	2594	3006	1212
Phatr2_44334	3568	2420	2361	3298	4746	4849	5964	3929
Phatr2_21316	16183	9474	7578	18595	20152	19464	23948	13951
Phatr1_46612	4778	2245	3034	5074	6272	6196	7256	4038
Phatr2_12679	3748	1597	1726	3757	3975	4114	5368	2826
Phatr2_20335	3914	1514	1741	3526	3991	4025	5166	2957
Phatr2_43285	18632	10757	6883	25967	31575	31882	34776	20020
Phatr2_49134	3511	2784	1804	4813	6468	6329	7212	4064
Phatr2_41189	482	332	265	569	756	764	900	521
Phatr2_21296	20986	17718	9933	29627	44719	55463	62599	28635
84517-86118	10650	6267	3060	13287	21048	23082	24177	10945
Phatr2_43097	10680	9661	7145	14005	16408	17565	22223	15311
Phatr2_42778	20093	20030	20181	21308	28882	31862	43075	25763
Phatr2_18877	5715	5129	4208	5979	7485	7863	11419	7876
Phatr1_54635	1648	1161	937	1881	2598	2394	3629	1905
Phatr2_45289	9432	6808	6656	12036	11355	12301	18018	8211
Phatr2_47967	2353	1450	1614	3002	3839	3613	4885	2381
Phatr2_19835	5724	2639	2986	6691	6805	6838	9619	4949
Phatr2_8155	52817	749	1379	28405	61723	40172	14596	758
Phatr2_13154	13029	214	367	6596	16902	9884	3366	209
Phatr2_51092	166448	3596	1539	8646	3582	15758	34834	3259
Phatr2_26029	289129	6603	2363	43738	148843	162101	153287	7096
Phatr2_54983	244712	8950	3795	23717	46208	64742	79469	8371
Phatr2_37957	20226	1107	728	5291	9353	13332	18779	1904
Phatr2_49457	11327	991	234	153	2776	21842	43368	898
Phatr2_44925	28252	2083	1998	32431	70214	109776	121951	3362
Phatr2_45142	18224	933	436	19000	59724	56646	65593	3983
Phatr2_46445	2734	1545	2133	2698	2860	8541	7636	1622
Phatr2_49327	4438	2632	2974	3904	6080	9685	11892	2139
Phatr2_47351	1546	3740	4525	4998	4824	5907	8312	1754
Phatr2_50610	2220	2562	2654	4127	5619	5874	7943	1542
Phatr2_36133	940	642	774	1330	1686	1614	2423	443
Phatr2_46375	3110	1941	1842	2253	1944	2026	4505	1601
Phatr2_50251	51317	35184	27808	38868	21573	43528	75368	27448
Phatr2_14926	4061	2579	1848	2489	2351	3453	6824	2474
Phatr2_46164	9779	6277	5045	6468	5876	8685	15787	5328
Phatr2_50327	16328	4064	6010	6894	7447	11108	21299	2962
Phatr2_40691	6340	1819	2516	3378	3868	4984	9696	1497
Phatr2_40433	1201	552	251	369	391	1839	2400	387
Phatr2_48974	2775	905	623	1321	1935	3242	4150	1024
Phatr2_34965	11634	4266	4007	4556	7546	12141	17256	4308
Phatr2_47215	26108	7584	6305	9692	14120	23628	31978	9846
Phatr2_34966	3302	2658	2874	2310	3207	3635	6470	1695
Phatr2_48667	3250	1722	2235	2096	3885	4648	6393	1599
Phatr2_49797	21264	11389	9820	17312	20098	26128	38289	12502
Phatr2_13123	9806	1405	1781	6439	7245	8055	11132	2044
Phatr2_50304	57917	13136	20798	46716	67996	79062	86299	13704
Phatr2_47256	4168	866	1170	2713	3112	4969	5528	1574
Phatr2_44331	416	151	129	204	300	369	462	114
Phatr2_54681	31164	9848	9758	23962	29141	32682	37612	9706
Phatr1_42790	1548	357	1407	1086	1674	2638	2493	340
Phatr2_35854	518	125	285	399	512	727	669	110
Phatr2_27877	245653	69013	140377	317643	347699	362307	355558	53614
Phatr2_48495	8577	2750	6036	8814	13348	11600	12002	2257
Phatr2_14397	1352	416	746	1831	2116	1835	2261	422
Phatr2_48492	11890	3107	4864	9798	13578	11972	14176	2262
Phatr1_46569	19626	2587	5723	5811	5160	3178	10015	1145
Phatr2_42585	1220	302	1022	2193	1166	834	1486	228
Phatr2_11740	13033	1717	1151	5824	6624	7482	12117	2572
Phatr2_48868	24700	3253	4331	7214	12163	17346	22540	6758
Phatr2_33584	11185	1427	1516	4155	5464	6183	9540	2528
Phatr2_47345	3714	760	454	1599	2020	2194	3480	1123
Phatr2_12925	36719	2034	3532	7299	5240	6203	10117	1356
Phatr2_45079	5527	472	428	985	1185	1533	2839	510
Phatr2_44807	3626	344	342	621	870	975	1881	384
Phatr2_43034	31098	7974	17851	25909	33164	33798	26572	7475
Phatr2_48496	31075	6862	19788	26526	34623	38034	26858	9182
Phatr2_49578	10342	2276	7475	13355	15827	16770	14317	3299
Phatr2_49670	28245	7375	15375	27166	37882	35350	30578	7398
Phatr2_50210	35928	5704	34255	41389	64296	65234	49953	7815
Phatr2_18080	6123	1200	2651	9155	10744	6748	4882	1078
Phatr2_29042	1532	112	515	1288	1955	1219	1050	128
Phatr1_46530	5259	567	1537	4725	7853	4955	4115	663
Phatr2_44393	28608	5453	13461	38182	43063	41647	32469	5135
Phatr2_47780	1528	278	603	1405	2452	1511	1375	270
Phatr2_46384	1646	2441	28098	13978	9110	9591	12003	1160
Phatr2_45315	3150	2800	10708	14150	10893	15452	17687	1948
Phatr2_50039	10177	9632	45166	50145	48620	53598	53612	4708
Phatr2_54658	1413	934	2848	3304	5615	9383	6802	884
Phatr2_54969	3436	2320	4910	12217	15993	22490	11806	2332
